1697,S N CAISLEAN AN CUMAIR,Kilkenny,56,0,56,-7.21251,52.8002
1698,SCOIL NAOMH EOIN DEA,Kilkenny,0,343,343,-7.25133,52.6462
1699,S N NAOMH CHIARAIN,Kilkenny,42,51,93,-7.55992,52.7506
1700,S N BAILE AN PHIULL,Kilkenny,174,129,303,-7.32402,52.3525
1701,S N CHRION CHOILL,Kilkenny,14,11,25,-7.47625,52.769
1702,S N SHEAN BHOTH,Kilkenny,16,10,26,-7.00254,52.3808
1703,S N BHRIDHE,Kilkenny,11,15,26,-7.27086,52.5384
1704,S N CHIARAN NAOFA,Kilkenny,46,55,101,-7.22134,52.5336
1705,S N MOIN RUADH MIXED,Kilkenny,25,23,48,-7.24204,52.4289
1706,S N NAOMH PADRAIG MXD,Kilkenny,74,72,146,-7.19882,52.4646
1707,ST BRIGIDS CONVENT N S,Kilkenny,37,101,138,-7.3354,52.7858
1708,S N TEAMPALL LOISCITHE,Kilkenny,32,33,65,-7.296,52.5747
1709,SCOIL MHICHIL NAOFA,Kilkenny,17,11,28,-7.5701,52.7919
1710,S N PADRAIG NAOFA,Kilkenny,296,1,297,-7.25292,52.6447
1711,SCOIL IOGNAID DE RIS,Kilkenny,228,0,228,-7.25995,52.6505
1712,S N TOBAIR EOIN BAISDE,Kilkenny,24,30,54,-7.16934,52.7021
1713,COLMCILLE MIXED N S,Kilkenny,13,12,25,-7.11419,52.3349
1714,S N MUIRE,Kilkenny,130,123,253,-7.07689,52.6279
1715,SCOIL BHRIDE B7C,Kilkenny,126,93,219,-7.02276,52.6817
1769,SCOIL CHOMHGAIN NAOFA,Laois,173,153,326,-6.99286,52.849
1770,S N MOLAISE,Laois,44,40,84,-7.23641,52.9022
1771,MUIRE NAOFA CASTLECUFFE,Laois,38,38,76,-7.58662,53.1512
1772,Scoil an Chroi Ro Naofa,Laois,22,15,37,-7.15271,52.8839
1773,RATHDOMHNAIGH N S,Laois,20,15,35,-7.57932,52.8547
1774,FRAOCH MOR N S,Laois,114,111,225,-7.22311,53.0552
1775,CLUAIN EIDHNEACH N S,Laois,34,28,62,-7.47202,53.0027
1776,CUL AN TSUDAIRE N S,Laois,40,52,92,-7.1903,53.157
1777,NA CARRAIGE N S,Laois,99,112,211,-7.28652,53.115
1778,BHRIDE N S,Laois,12,7,19,-7.04649,52.7967
1779,BARR NA SRUTHAN N S,Laois,27,30,57,-7.36511,53.0849
1780,MHUIRE FATIMA N S,Laois,65,80,145,-7.19811,52.9624
1781,NAOMH PIUS X N S,Laois,15,14,29,-7.44916,52.8815
1782,NAOMH PADRAIG N S,Laois,59,56,115,-7.39201,53.1171
1783,ARDLIOS N S,Laois,32,42,74,-7.01817,52.8915
1784,FAOLAN NAOFA N S,Laois,53,0,53,-7.30349,52.9498
1785,S N NAOMH EOIN,Laois,218,169,387,-7.14718,53.1307
1786,S N NAOMH COLMCILLE,Laois,30,30,60,-7.67298,52.8515
1787,ST. PAULS PRIMARY SCHOOL,Laois,385,36,421,-7.29082,53.0385
1788,S N MHUIRE,Laois,123,308,431,-7.29674,53.0348
1789,ST PAULS N S,Laois,14,10,24,-7.32563,53.1155
1790,SCOIL BHRIDE NS,Laois,373,383,756,-7.31312,53.0371
1791,SCOIL MHUIRE,Laois,184,163,347,-7.34192,52.9184
1792,Scoil Tíghearnach Naofa,Laois,60,56,116,-7.47677,52.8207
1793,OUR LADYS MEADOW NATIONAL SCHOO,Laois,102,91,193,-7.39712,52.8451
1794,SCOIL BHRIDE,Laois,108,91,199,-7.58546,52.8544
1795,GAELSCOIL PHORT LAOISE,Laois,117,132,249,-7.31216,53.0343
1954,SCOIL NAOMH MUIRE,Limerick,24,11,35,-9.19843,52.5575
1955,SCOIL MHUIRE,Limerick,68,60,128,-8.96875,52.3456
1956,S N TOINN AN TAIRBH,Limerick,69,66,135,-8.37437,52.5937
1957,SCOIL IDE NAOFA,Limerick,43,47,90,-9.04269,52.3755
1958,S N LIOS NA GROI,Limerick,149,133,282,-8.51182,52.6799
1959,ASKEATON SENIOR NS,Limerick,57,47,104,-8.98095,52.6001
1960,S N MA RUA,Limerick,90,81,171,-8.39715,52.6494
1961,SCOIL MHUIRE,Limerick,74,45,119,-8.93818,52.4646
1962,SCOIL NAOMH IOSEF,Limerick,70,0,70,-8.93861,52.5252
1963,S N CILL LACHTAIN,Limerick,49,66,115,-9.1128,52.4428
1964,S N CIARAIN,Limerick,24,22,46,-8.80462,52.5131
1965,SN NAOMH IOSEF,Limerick,149,121,270,-8.73035,52.6428
1966,S N BEAL ATHA GREAN,Limerick,45,51,96,-8.78359,52.4046
1967,SCOIL PHOIL NAOFA,Limerick,334,326,660,-8.65095,52.6372
1968,MILFORD GRANGE N SCHOOL,Limerick,242,260,502,-8.56627,52.6722
1969,GAELSCOIL O DOGHAIR,Limerick,123,114,237,-9.05893,52.457
2058,S N MUIRE NA TROCAIRE,Louth,0,251,251,-6.53285,53.8527
2059,S N MUIRE,Louth,88,81,169,-6.26215,53.9998
2060,S N SAN NIOCLAS,Louth,60,31,91,-6.43987,53.8663
2061,SCOIL BHRIDE MIXED N S,Louth,133,135,268,-6.39954,53.8312
2062,SCOIL PHADRAIG NAOFA,Louth,112,96,208,-6.42453,54.0442
2063,S N TALAMH NA MANACH,Louth,54,68,122,-6.17235,54.0024
2064,S N SAN NIOCLAS,Louth,62,46,108,-6.39875,54.0099
2065,SCOIL BHRIDE,Louth,15,26,41,-6.55731,54.0388
2066,S N BRIGHDE,Louth,46,41,87,-6.38811,54.0443
2067,S N RATH CORR,Louth,38,31,69,-6.18864,53.9859
2068,S N N MAOLMHAODHAGH B,Louth,218,0,218,-6.40734,54.001
2069,S N TIGH AN IUBHAIR,Louth,108,100,208,-6.41714,53.791
2070,S N ARD MHUIRE C,Louth,0,354,354,-6.35898,53.711
2071,S N PADRAIG,Louth,116,88,204,-6.35235,53.7756
2072,S N AN TSLANAITHEORA B,Louth,84,0,84,-6.41439,54.0062
2073,S N AN TSLANAITHEORA C,Louth,2,102,104,-6.41561,54.0066
2074,RATHMULLAN N S,Louth,249,175,424,-6.37106,53.7109
2075,MUIRE NA NGAEL NS,Louth,363,328,691,-6.37313,53.9951
2076,ST JOSEPHS N S,Louth,239,222,461,-6.38638,53.992
2077,ST PAULS SENIOR NS,Louth,250,176,426,-6.37251,53.7107
2078,S N AONGHUSA,Louth,117,91,208,-6.34814,53.718
2079,GAELSCOIL DHUN DEALGAN,Louth,97,111,208,-6.38082,53.988
2080,LE CHEILE EDUCATE TOGETHER,Louth,259,187,446,-6.30375,53.7182
2081,S.N EOIN BAISTE,Louth,86,91,177,-6.42534,54.0183
2082,ARDEE EDUCATE TOGETHER N.S,Louth,54,50,104,-6.5406,53.8627
2083,ST MARYS PARISH PRIMARY SCHOOL,Louth,552,468,1,-6.3382,53.7076
2084,St. Francis National School,Louth,71,66,137,-6.37075,53.9643
2085,Aston Village Educate Together National School,Louth,156,141,297,-6.32839,53.731
2086,RÉALT NA MARA SCHOOL,Louth,209,199,408,-6.38964,54.0066
2087,SCOIL OILIBHÉIR NAOFA,Louth,101,109,210,-6.34413,53.7282
2088,BALLINDINE B N S,Mayo,69,57,126,-8.9565,53.6724
2089,SCOIL NA GCOILLINI,Mayo,55,51,106,-9.02082,53.9296
2189,S N REALT NA MARA,Mayo,31,25,56,-9.78846,53.9055
2190,COONEAL N.S.,Mayo,67,46,113,-9.21123,54.1668
2191,S N TEACH CAOIN,Mayo,36,35,71,-9.07842,53.701
2192,S N AN COILL MHOR,Mayo,15,14,29,-9.4973,53.8838
2193,CLOGHER NS,Mayo,19,13,32,-9.22682,53.76
2194,CARRAHOLLY N S,Mayo,55,41,96,-9.59065,53.8145
2195,S N DRUIM SLAOD,Mayo,22,12,34,-9.82757,54.0289
2196,S N OILEAN EADAIGH,Mayo,31,34,65,-9.38612,53.8184
2197,S N BEAL CARADH,Mayo,70,69,139,-9.2174,53.8054
2198,SN NAOMH PROINNSIAS,Mayo,36,36,72,-9.17631,53.483
2199,S N FIONDALBHA,Mayo,19,13,32,-9.18348,53.8328
2200,S N COLM NAOFA,Mayo,18,24,42,-9.45827,53.8203
2201,SN CROI MUIRE,Mayo,52,41,93,-9.99091,54.2248
2202,GLENCORRIB N S,Mayo,16,9,25,-9.16849,53.5092
2203,CLOGHANS HILL N S,Mayo,8,5,13,-9.02935,53.589
2204,S N BEAL AN MHUIRTHEAD,Mayo,40,30,70,-9.9914,54.2249
2205,DRUMGALLAGH N S,Mayo,22,22,44,-9.82048,53.9837
2206,S N ATHRACHT NFA BUACH,Mayo,52,70,122,-8.79881,53.961
2207,CONVENT OF MERCY N.S.,Mayo,79,212,291,-9.00231,53.7295
2208,S N DUMHACH,Mayo,19,17,36,-10.1154,53.9727
2209,SN NMH TREASA,Mayo,17,23,40,-8.85381,53.8739
2315,SCOIL NAIS NAOMH AINE,Meath,16,14,30,-6.91359,53.8509
2316,SCOIL NAOMH BRIDE,Meath,89,86,175,-6.8753,53.5122
2317,S N MHUIRE NAOFA,Meath,60,68,128,-6.50077,53.5898
2318,S N MHUIRE,Meath,131,122,253,-6.6902,53.654
2319,S N NMH SHEOSAMH,Meath,67,58,125,-6.75043,53.6343
2320,S N COLUMBAIN,Meath,170,164,334,-6.96998,53.5326
2321,S N MHUIRE,Meath,12,21,33,-6.62195,53.7818
2322,S N NAOMH PADRAIG,Meath,144,135,279,-6.53689,53.7129
2323,S N NAOMH PADRAIG,Meath,291,313,604,-6.26416,53.632
2324,"COOLE N.S,",Meath,65,64,129,-6.72644,53.4521
2325,S N NA TRIONOIDE NAOFA,Meath,133,126,259,-6.59792,53.6042
2326,S N MUIRE,Meath,71,72,143,-6.84009,53.7612
2327,S N RATH RIAGAIN,Meath,54,40,94,-6.53375,53.4682
2395,ST MARYS BNS,Monaghan,288,1,289,-6.97515,54.2467
2396,SCOIL MHUIRE BNS,Monaghan,127,0,127,-6.73324,54.1152
2397,ST PATRICKS NS,Monaghan,69,68,137,-6.6991,54.0583
2398,S N COMHGHALL,Monaghan,9,13,22,-7.31119,54.1377
2399,S N ATH NA BH-FEARCON,Monaghan,28,28,56,-6.74711,54.065
2400,CORR A CHRAINN NATIONAL SCHOOL,Monaghan,111,90,201,-6.96207,54.3172
2401,SCOIL NAOMH PADRAIG,Monaghan,34,31,65,-6.69483,54.1447
2402,SCOIL BHRIGHDE,Monaghan,28,35,63,-6.90489,54.2775
2403,SCOIL MHUIRE,Monaghan,44,43,87,-6.898,54.3076
2404,MHUIRE GRANSLA,Monaghan,29,31,60,-7.16422,54.2024
2405,ST LOUIS INFANT SCHOOL,Monaghan,139,135,274,-6.97574,54.2455
2406,SCOIL NAOMH MHUIRE,Monaghan,73,64,137,-6.85013,54.216
2407,S N CHOLMCILLE,Monaghan,30,35,65,-6.61653,54.0272
2408,SCOIL PHADRAIG,Monaghan,24,24,48,-6.8752,54.262
2409,THREEMILEHOUSE N S,Monaghan,60,72,132,-7.04026,54.2176
2410,SCOIL NAOMH DEAGHA,Monaghan,102,83,185,-6.57793,54.0031
2411,ST PATRICKS N S,Monaghan,22,11,33,-7.02324,54.3992
2412,KILLEEVAN CENTRAL N S,Monaghan,45,46,91,-7.14085,54.1639
2413,LATTON,Monaghan,99,65,164,-6.94752,54.0716
2414,NAOMH OLIVER PLUNKETT,Monaghan,113,86,199,-6.84495,54.0784
2415,DRUMCORRIN N S,Monaghan,12,13,25,-7.13591,54.104
2416,SCOIL PHADRAIG,Monaghan,68,52,120,-6.82,54.0109
2417,CASTLEBLAYNEY CENT N S,Monaghan,22,9,31,-6.73121,54.1332
2418,ST DYMPNAS NS,Monaghan,34,33,67,-7.01528,54.2978
2419,SCOIL BRIDE,Monaghan,64,60,124,-6.71082,53.9214
2420,SCOIL ROIS,Monaghan,123,96,219,-6.71463,53.9785
2421,BALLYBAY CENTRAL NS,Monaghan,16,13,29,-6.89661,54.1301
2422,GAELSCOIL ULTAIN,Monaghan,135,161,296,-6.97453,54.2472
2423,GAELSCOIL ÉOIS,Monaghan,33,31,64,-7.18142,54.1795
2424,ST JOSEPHS N S,Monaghan,18,16,34,-7.15044,54.2957
2425,St Tiarnach's Primary School,Monaghan,121,128,249,-7.22767,54.184
2426,SCOIL EANNA,Monaghan,126,109,235,-6.89805,54.1304
2427,THE BILLIS NATIONAL SCHOOL,Monaghan,31,22,53,-6.93389,54.2948
2428,Gaelscoil Lorgan,Monaghan,62,58,120,-6.7429,54.1235
2429,Edenmore N.S.,Monaghan,51,54,105,-6.99319,54.331
2430,S N NAOMH EOIN,Offaly,40,62,102,-7.80654,53.1377
2431,MERCY PRIMARY SCHOOL,Offaly,0,210,210,-7.909,53.0928
2432,S N SEOSAMH,Offaly,47,33,80,-7.57982,53.2214
2527,BRIDESWELL N S,Roscommon,32,34,66,-8.08798,53.4527
2528,FAIRYMOUNT N S,Roscommon,19,19,38,-8.4841,53.8465
2529,"SCOIL MHUIRE,",Roscommon,31,34,65,-8.21256,53.3584
2530,TIBOHINE N S,Roscommon,24,22,46,-8.50307,53.8857
2531,CASTLEPLUNKETT N S,Roscommon,26,30,56,-8.34641,53.7512
2532,CLOONFAD N S,Roscommon,74,54,128,-8.75174,53.686
2533,GRANGE N S,Roscommon,17,13,30,-8.31441,53.936
2534,TAUGHMACONNELL N S,Roscommon,50,46,96,-8.14543,53.4009
2606,KILLAVILLE N S,Sligo,13,10,23,-8.55289,54.0384
2607,LEAFFONEY N S,Sligo,9,6,15,-9.0297,54.2564
2608,KILGLASS N S,Sligo,33,40,73,-9.02854,54.2282
2609,KILROSS N S,Sligo,23,24,47,-8.41201,54.1927
2610,CLIFFONEY N S,Sligo,22,37,59,-8.45234,54.4303
2611,RATHLEE N S,Sligo,26,30,56,-9.02469,54.2753
2612,COOLBOCK N S,Sligo,14,13,27,-8.43552,54.1408
2613,MARY IMMACULATE NS,Sligo,0,73,73,-8.4884,54.1857
2614,S N NAOMH SHEOSAIMH,Sligo,18,10,28,-8.24555,54.0552
2615,S N PADRAIG NAOFA,Sligo,49,33,82,-8.62009,54.3471
2616,ST EDWARDS N S,Sligo,98,89,187,-8.46595,54.2805
2617,S N PADRAIG NAOFA,Sligo,39,55,94,-8.24455,54.1009
2618,S N BAILE AN LUIG,Sligo,15,15,30,-8.63373,54.2295
2619,S N REALT NA MARA,Sligo,66,50,116,-8.56024,54.3078
2620,S N SEOSAMH NAOFA,Sligo,67,0,67,-8.49169,54.1817
2621,S N BHRIDE,Sligo,19,11,30,-8.49292,54.4109
2622,S N LISSARA NAOFA,Sligo,44,47,91,-8.56174,54.1332
2623,S N EOIN NAOFA,Sligo,99,130,229,-8.51702,54.2122
2624,S N MULLACH RUA,Sligo,20,17,37,-8.46582,53.9824
2625,S N MUIRE GAN SMAL,Sligo,42,40,82,-8.77477,54.0547
2626,SOOEY N S,Sligo,45,66,111,-8.39392,54.1663
2627,S N CUL FADA,Sligo,55,55,110,-8.47514,54.0262
2628,S N CNOC MIONNA,Sligo,40,33,73,-8.45568,54.1014
2629,S N AODAIN,Sligo,18,16,34,-8.40653,54.4069
2630,S N CLOCHOG,Sligo,42,46,88,-8.37836,54.0774
2631,S N MOLAOISE,Sligo,137,154,291,-8.52536,54.393
2632,S N MUIRE GAN SMAL,Sligo,8,15,23,-8.77393,54.2591
2633,S N NAOMH IOSEF,Sligo,12,18,30,-8.81514,54.2444
2634,S N PAIRC ARD,Sligo,49,39,88,-8.67883,54.2516
2722,SCOIL IOSAGAIN,Tipperary,65,58,123,-8.02101,52.701
2723,SCOIL NA TOIRBHIRTE,Tipperary,57,164,221,-7.80712,52.6814
2724,GAELSCOIL AONACH,Tipperary,110,113,223,-8.20713,52.8684
2725,GAELSCOIL DURLAS EILE,Tipperary,119,109,228,-7.82316,52.679
2726,SCOIL MHUIRE,Tipperary,54,58,112,-8.12805,52.9917
2727,MONARD N S,Tipperary,32,30,62,-8.22365,52.5106
2728,TIPPERARY JNR BN S,Tipperary,122,0,122,-8.15803,52.4778
2729,TIPPERARY G N S,Tipperary,0,171,171,-8.1586,52.4774
2730,DUALLA N S,Tipperary,38,40,78,-7.81567,52.5416
2731,SAN ISADOIR,Tipperary,45,62,107,-7.89208,52.5719
2732,MOYGLASS N S,Tipperary,61,62,123,-7.70721,52.5272
2733,THOMASTOWN N S,Tipperary,45,43,88,-8.02104,52.4934
2734,NEW INN B N S,Tipperary,46,0,46,-7.88345,52.4406
2735,LISRONAGH N S,Tipperary,54,39,93,-7.70334,52.4173
2736,MOHOBER N S,Tipperary,12,15,27,-7.50032,52.5585
2737,CULLEN N S,Tipperary,16,4,20,-8.27714,52.5113
2738,S N SCEICHIN A RINCE,Tipperary,26,17,43,-8.14834,52.3066
2739,NEWTOWN N S,Tipperary,19,11,30,-8.17866,52.5171
2740,ST JOSEPHS PRIMARY SCHOOL,Tipperary,6,159,165,-8.16164,52.479
2741,UPPER NEWTOWN N S,Tipperary,32,26,58,-7.39277,52.4023
2742,S N MHUIRE NA TROCAIRE,Tipperary,66,223,289,-7.91859,52.3739
2743,BALLYDREHID N S,Tipperary,27,14,41,-7.96461,52.4072
2744,LISNAMROCK N S,Tipperary,45,22,67,-7.58572,52.6115
2745,SLIEVEARDAGH N S,Tipperary,25,26,51,-7.54344,52.6247
2746,ROSEGREEN N S,Tipperary,83,67,150,-7.83063,52.4676
2747,CLOCHAR NA TOIRBHIRTE,Tipperary,82,248,330,-7.41087,52.3475
2748,PRESENTATION PRIMARY SCHOOL,Tipperary,52,215,267,-7.71732,52.348
2749,S N MUIRE NA NAINGEAL,Tipperary,41,395,436,-7.7036,52.3537
2750,ST JOSEPHS NATIONAL SCHOOL,Tipperary,42,29,71,-7.54134,52.589
2751,Scoil Mhuire Gan Smál,Tipperary,31,78,109,-7.88087,52.4423
2752,KILLURNEY N S,Tipperary,25,26,51,-7.60513,52.3959
2753,HOLLYFORD N S,Tipperary,22,27,49,-8.11977,52.6289
2754,S N BHRIDE,Tipperary,50,41,91,-8.08517,52.5251
2755,POULICAPPLE N S,Tipperary,34,25,59,-7.43482,52.4998
2756,KNOCKAVILLA N S,Tipperary,74,71,145,-8.00313,52.5443
2757,CAPPAWHITE N S,Tipperary,46,49,95,-8.16398,52.5835
2758,SHRONELL N S,Tipperary,31,30,61,-8.24938,52.4701
2759,MOUNT BRUIS N S,Tipperary,26,45,71,-8.229,52.4435
2760,GAILE N S,Tipperary,21,15,36,-7.86651,52.6028
2761,S N MICHIL NAOFA,Tipperary,51,69,120,-7.49984,52.5136
2762,BALLYTARSNA N S,Tipperary,45,40,85,-7.8372,52.5784
2763,EMLY N S,Tipperary,49,38,87,-8.34745,52.4633
2764,ARDFINNAN N S,Tipperary,109,121,230,-7.88022,52.3088
2765,KILLUSTY N S,Tipperary,22,21,43,-7.63325,52.4495
2766,S N MHUIRE NA MBRAITHRE,Tipperary,185,0,185,-7.41387,52.3492
2767,ST MARYS N S,Tipperary,205,1,206,-7.71134,52.3521
2768,ST PETER AND PAUL,Tipperary,272,0,272,-7.69973,52.3564
2769,S N AN GHABHAILIN,Tipperary,50,38,88,-7.97779,52.4987
2826,MOUNT SION CBS N S,Waterford,290,0,290,-7.11679,52.2558
2827,Presentation Primary School,Waterford,8,386,394,-7.12556,52.2539
2828,GAELSCOIL NA NDEISE,Waterford,119,113,232,-7.12841,52.2627
2829,WATERPARK  N S,Waterford,135,102,237,-7.10018,52.2561
2830,WATERFORD EDUCATE TOGETHER NS,Waterford,128,84,212,-7.12776,52.2568
2831,ST PAULS B N S,Waterford,231,0,231,-7.13244,52.249
2832,AGLISH N S,Waterford,56,46,102,-7.82231,52.0729
2833,S N CILL ROSANTA,Waterford,59,53,112,-7.54211,52.1794
2834,S N NA CROISE NAOFA,Waterford,13,0,13,-7.46624,52.139
2835,S N AN CHLAIS MHOR,Waterford,49,48,97,-7.81808,52.0106
2836,SN BAILE MHIC AIRT,Waterford,28,40,68,-7.63916,52.0064
2837,BALLYCURRANE N S,Waterford,20,17,37,-7.77144,52.0082
2906,SN DEAGHAN O CEALLAIGH,Westmeath,85,0,85,-7.9532,53.4234
2907,ST. COLMCILLE'S N.S.,Westmeath,106,120,226,-7.32544,53.4827
2908,BAILE NA GCEALLACH N S,Westmeath,65,46,111,-7.21719,53.6497
2909,BAILE COIREIL N S,Westmeath,57,63,120,-7.19029,53.4846
2910,KILCUMERAGH N S,Westmeath,50,31,81,-7.64414,53.4252
2911,S N NA NDUN,Westmeath,69,49,118,-7.24216,53.507
2912,CLUAIN MAOLAIN N S,Westmeath,113,97,210,-7.01299,53.6639
2913,CLUAIN BUINNE N S,Westmeath,58,50,108,-7.88556,53.3969
2914,BL OLIVER PLUNKETT N S,Westmeath,91,0,91,-7.72744,53.3967
2915,MHICHIL NAOFA N S,Westmeath,41,37,78,-7.49454,53.4434
2916,RATH EOGHAN N S,Westmeath,32,43,75,-7.51958,53.6531
2917,BOHER N S,Westmeath,20,12,32,-7.59368,53.4616
2918,DYSART NS,Westmeath,19,16,35,-7.45971,53.4699
2919,CURRAGHMORE N S,Westmeath,111,113,224,-7.29002,53.5295
2920,MAGH MORA N S,Westmeath,7,25,32,-7.62557,53.5347
2921,NAOMH MICHEAL N S,Westmeath,14,13,27,-7.33182,53.7536
2922,SC CIARAIN,Westmeath,77,69,146,-7.84154,53.4336
3094,ST LAURENCES N S,Wicklow,140,164,304,-6.2252,53.0636
3095,CRONAN NAOFA N S,Wicklow,499,0,499,-6.10666,53.1988
3096,S N NAOMH IOSEF G,Wicklow,0,112,112,-6.0803,52.9937
3097,CAOIMHIN NAOFA N S,Wicklow,65,50,115,-6.30084,53.0099
3098,S N MUIRE,Wicklow,147,159,306,-6.5285,53.1719
3099,ST JOSEPHS N S,Wicklow,342,312,654,-6.15041,52.8086
3100,S N MUIRE IS GEARARD,Wicklow,110,115,225,-6.17351,53.1934
3101,CLOCHAR MUIRE N S,Wicklow,0,130,130,-6.23285,52.9352
3102,RATHDRUM BOYS N S,Wicklow,130,0,130,-6.23336,52.9324
3103,ANNACURRA N S,Wicklow,79,72,151,-6.35532,52.8412
3104,S N MUIRE MXD,Wicklow,47,38,85,-6.11139,52.9155
3105,SCOIL PADRAIG NAOFA,Wicklow,179,616,795,-6.10817,53.1996
3106,SCOIL AN CHOROIN MHUIRE,Wicklow,62,397,459,-6.03903,52.9777
3107,SCOIL NAOMH CAOIMHGHIN,Wicklow,290,247,537,-6.07387,53.1487
